127.0.0.1 - - [13/Mar/2023:14:02:22 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6200
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:21:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:29 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6201
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:29 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:29 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:29 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:29 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:29 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:29 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6201
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6201
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6201
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:22:30 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6278
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6278
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6278
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6278
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6278
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6278
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6278
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:23 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6278
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:23 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:23 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:23 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:23 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:23 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:23 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:24:37 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:25:03 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6278
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:25:03 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:25:03 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:25:03 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:25:03 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:25:03 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:25:03 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:25:03 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6565
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 6565
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:33:04 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
